Ambulance,3,284,870,Rain,68,1,1.7059305766540422,0.6298144857189174,7,0,0
Ambulance,3,284,870,Rain,68,1,1.7059305766540422,0.6298144857189174,7,0,0
Ambulance,3,284,870,Rain,68,1,1.7059305766540422,0.6298144857189174,7,0,0
Ambulance,3,782,248,Fog,84,1,1.4996810541031502,0.2470433416971139,36,1,0
Ambulance,3,782,248,Fog,84,1,1.4996810541031502,0.2470433416971139,36,1,0
Ambulance,3,782,248,Fog,84,1,1.4996810541031502,0.2470433416971139,36,1,0
Bike,1,14,603,Fog,83,0,-0.962727848977389,0.4549976870617942,24,1,0
Bike,1,14,603,Fog,83,0,-0.962727848977389,0.4549976870617942,24,1,0
Bike,1,747,456,Rain,75,1,-0.13010179769174446,0.6611003391178035,17,0,0
Bike,1,747,456,Rain,75,1,-0.13010179769174446,0.6611003391178035,17,0,0
Ambulance,3,667,116,Clear,61,0,-0.6068692681842522,1.3730199296083856,32,1,0
Ambulance,3,667,116,Clear,61,0,-0.6068692681842522,1.3730199296083856,32,1,0
Ambulance,3,858,644,Fog,60,0,0.7049370924427643,0.12384666166511747,31,1,0
Ambulance,3,858,644,Fog,60,0,0.7049370924427643,0.12384666166511747,31,1,0
Ambulance,3,858,644,Fog,60,0,0.7049370924427643,0.12384666166511747,31,1,0
Bike,1,452,574,Clear,41,1,0.1934095118340622,0.9844144793935998,21,0,0
Bike,1,452,574,Clear,41,1,0.1934095118340622,0.9844144793935998,21,0,0
Bike,1,810,701,Rain,87,1,-0.10564487068856909,1.3274706830591934,6,1,0
Bike,1,810,701,Rain,87,1,-0.10564487068856909,1.3274706830591934,6,1,0
Bike,1,810,701,Rain,87,1,-0.10564487068856909,1.3274706830591934,6,1,0
Ambulance,3,438,98,Fog,76,0,-1.264877984105705,0.16298438547947416,26,2,0
Ambulance,3,438,98,Fog,76,0,-1.264877984105705,0.16298438547947416,26,2,0
Ambulance,3,438,98,Fog,76,0,-1.264877984105705,0.16298438547947416,26,2,0
Ambulance,3,256,170,Rain,74,0,-1.1051330424834775,1.4882805764520053,9,2,0
Ambulance,3,256,170,Rain,74,0,-1.1051330424834775,1.4882805764520053,9,2,0
Bike,1,381,321,Fog,51,1,-2.61858709553917,0.5130062338426917,24,1,0
Bike,1,381,321,Fog,51,1,-2.61858709553917,0.5130062338426917,24,1,0
Bike,1,381,321,Fog,51,1,-2.61858709553917,0.5130062338426917,24,1,0
Bike,1,628,374,Rain,60,0,-0.5715623083571426,0.716051076257592,23,2,0
Bike,1,628,374,Rain,60,0,-0.5715623083571426,0.716051076257592,23,2,0
Ambulance,3,299,649,Clear,42,1,0.8039237250749505,0.18723244279135967,28,2,0
Ambulance,3,299,649,Clear,42,1,0.8039237250749505,0.18723244279135967,28,2,0
Ambulance,3,50,377,Fog,86,0,-2.8360371593260343,0.9271720627806617,6,1,0
Ambulance,3,50,377,Fog,86,0,-2.8360371593260343,0.9271720627806617,6,1,0
Ambulance,3,50,377,Fog,86,0,-2.8360371593260343,0.9271720627806617,6,1,0
Bike,1,579,977,Clear,244,1,2.073861730472201,0.14273222674470348,30,2,1
Bike,1,480,806,Fog,72,1,0.48041458135548165,0.33269470788430605,7,3,0

Bike,1,480,806,Fog,72,1,0.48041458135548165,0.33269470788430605,7,3,0
Bike,1,480,806,Fog,72,1,0.48041458135548165,0.33269470788430605,7,3,0
Ambulance,3,713,704,Clear,43,0,0.4910863958568039,1.4069205556399158,10,0,0
Ambulance,3,713,704,Clear,43,0,0.4910863958568039,1.4069205556399158,10,0,0
Ambulance,3,960,595,Clear,79,0,0.7515819291241455,0.13226266648169915,25,2,0
Bike,1,382,599,Rain,41,1,2.130941343237329,0.4106912320405295,24,1,0
Bike,1,382,599,Rain,41,1,2.130941343237329,0.4106912320405295,24,1,0
Bike,1,382,599,Rain,41,1,2.130941343237329,0.4106912320405295,24,1,0
Bike,1,556,66,Fog,77,1,0.5944418046955251,0.3738984244987701,20,3,0
Bike,1,556,66,Fog,77,1,0.5944418046955251,0.3738984244987701,20,3,0
Bike,1,556,66,Fog,77,1,0.5944418046955251,0.3738984244987701,20,3,0
Ambulance,3,343,188,Clear,87,1,1.87784633798619,0.6783489625257164,35,2,0
Ambulance,3,343,188,Clear,87,1,1.87784633798619,0.6783489625257164,35,2,0
Ambulance,3,343,188,Clear,87,1,1.87784633798619,0.6783489625257164,35,2,0
Ambulance,3,906,823,Rain,58,0,1.8518144909492218,1.2991853321437283,28,1,0
Ambulance,3,906,823,Rain,58,0,1.8518144909492218,1.2991853321437283,28,1,0
Bike,1,129,334,Clear,89,1,-0.19903429993553523,0.4835577732091264,17,3,0
Bike,1,894,417,Fog,63,1,0.0362305604389892,0.8078268865189044,22,1,0
Bike,1,129,334,Clear,89,1,-0.19903429993553523,0.4835577732091264,17,3,0
Bike,1,129,334,Clear,89,1,-0.19903429993553523,0.4835577732091264,17,3,0
Bike,1,894,417,Fog,63,1,0.0362305604389892,0.8078268865189044,22,1,0
Bike,1,894,417,Fog,63,1,0.0362305604389892,0.8078268865189044,22,1,0
Ambulance,3,178,610,Clear,69,1,-1.3299489282650883,0.5481837771675212,36,2,0
Ambulance,3,178,610,Clear,69,1,-1.3299489282650883,0.5481837771675212,36,2,0
Ambulance,3,178,610,Clear,69,1,-1.3299489282650883,0.5481837771675212,36,2,0
Ambulance,3,542,941,Clear,42,1,-2.6506947254481292,3.266373588345532,6,3,1
Ambulance,3,542,941,Clear,42,1,-2.6506947254481292,3.266373588345532,6,3,1
Ambulance,3,542,941,Clear,42,1,-2.6506947254481292,3.266373588345532,6,3,1
Bike,1,221,785,Fog,45,1,-1.3857004970857492,0.13591742651760383,19,0,0
Bike,1,777,909,Fog,84,0,-2.4062038691790217,0.8108532081118183,19,0,0
Bike,1,221,785,Fog,45,1,-1.3857004970857492,0.13591742651760383,19,0,0
Bike,1,777,909,Fog,84,0,-2.4062038691790217,0.8108532081118183,19,0,0
Ambulance,3,298,234,Rain,42,1,-1.4228055069646688,0.4423686437067941,27,1,0
Ambulance,3,298,234,Rain,42,1,-1.4228055069646688,0.4423686437067941,27,1,0
Ambulance,3,298,234,Rain,42,1,-1.4228055069646688,0.4423686437067941,27,1,0
Ambulance,3,256,160,Rain,82,1,-2.7209676905812836,2.1512662788098993,40,1,1
Ambulance,3,256,160,Rain,82,1,-2.7209676905812836,2.1512662788098993,40,1,1
Ambulance,3,256,160,Rain,82,1,-2.7209676905812836,2.1512662788098993,40,1,1
Bike,1,937,466,Clear,43,1,-1.299058029762179,0.3608195912822283,5,3,0
Bike,1,937,466,Clear,43,1,-1.299058029762179,0.3608195912822283,5,3,0
Bike,1,356,657,Fog,47,1,1.6004684710634551,1.3780753602120457,36,2,0
Bike,1,937,466,Clear,43,1,-1.299058029762179,0.3608195912822283,5,3,0
Bike,1,356,657,Fog,47,1,1.6004684710634551,1.3780753602120457,36,2,0
Car,2,253,135,Rain,41,0,-2.4448583074204184,0.43365734601723493,7,1,0
Bike,1,356,657,Fog,47,1,1.6004684710634551,1.3780753602120457,36,2,0
Car,2,253,135,Rain,41,0,-2.4448583074204184,0.43365734601723493,7,1,0
Car,2,253,135,Rain,41,0,-2.4448583074204184,0.43365734601723493,7,1,0
Ambulance,3,192,516,Fog,64,0,-0.045247705865276266,0.6906501573973923,5,3,0
Car,2,253,135,Rain,41,0,-2.4448583074204184,0.43365734601723493,7,1,0
Ambulance,3,192,516,Fog,64,0,-0.045247705865276266,0.6906501573973923,5,3,0
Ambulance,3,192,516,Fog,64,0,-0.045247705865276266,0.6906501573973923,5,3,0
Ambulance,3,192,516,Fog,64,0,-0.045247705865276266,0.6906501573973923,5,3,0
Ambulance,3,767,865,Fog,79,1,1.9713080728440353,0.9436739735358327,32,3,0
Ambulance,3,767,865,Fog,79,1,1.9713080728440353,0.9436739735358327,32,3,0
Ambulance,3,767,865,Fog,79,1,1.9713080728440353,0.9436739735358327,32,3,0
Bike,1,676,319,Clear,43,1,-0.5136483756441712,1.4034662245400873,17,1,1
Bike,1,676,319,Clear,43,1,-0.5136483756441712,1.4034662245400873,17,1,1
Bike,1,676,319,Clear,43,1,-0.5136483756441712,1.4034662245400873,17,1,1
Bike,1,948,848,Clear,46,0,0.19957191353879056,0.6361886179048017,7,3,0
Bike,1,948,848,Clear,46,0,0.19957191353879056,0.6361886179048017,7,3,0
Bike,1,948,848,Clear,46,0,0.19957191353879056,0.6361886179048017,7,3,0
Bike,1,948,848,Clear,46,0,0.19957191353879056,0.6361886179048017,7,3,0
Car,2,137,158,Rain,50,1,-0.29919678743337297,1.1378605449132244,5,3,0
Car,2,137,158,Rain,50,1,-0.29919678743337297,1.1378605449132244,5,3,0
Car,2,137,158,Rain,50,1,-0.29919678743337297,1.1378605449132244,5,3,0
Ambulance,3,692,978,Fog,47,0,-0.9147569836332563,3.510300203791443,35,1,1
Car,2,137,158,Rain,50,1,-0.29919678743337297,1.1378605449132244,5,3,0
,1
Ambulance,3,692,978,Fog,47,0,-0.9147569836332563,3.510300203791443,35,1,1
Ambulance,3,26,995,Fog,63,1,-0.7619525642748841,0.21659874083792385,36,1,0
Ambulance,3,26,995,Fog,63,1,-0.7619525642748841,0.21659874083792385,36,1,0
Ambulance,3,26,995,Fog,63,1,-0.7619525642748841,0.21659874083792385,36,1,0
Ambulance,3,26,995,Fog,63,1,-0.7619525642748841,0.21659874083792385,36,1,0
Bike,1,334,63,Rain,45,0,-0.37362551288813073,2.062579694300138,32,0,1
Bike,1,334,63,Rain,45,0,-0.37362551288813073,2.062579694300138,32,0,1
Bike,1,334,63,Rain,45,0,-0.37362551288813073,2.062579694300138,32,0,1
Bike,1,334,63,Rain,45,0,-0.37362551288813073,2.062579694300138,32,0,1
Bike,1,62,523,Clear,70,0,-1.1015647777688056,0.27264838198589714,31,3,0
Bike,1,62,523,Clear,70,0,-1.1015647777688056,0.27264838198589714,31,3,0
Car,2,987,562,Fog,58,0,-1.6715234185914285,0.10158897892003621,25,1,0
Car,2,987,562,Fog,58,0,-1.6715234185914285,0.10158897892003621,25,1,0
Car,2,987,562,Fog,58,0,-1.6715234185914285,0.10158897892003621,25,1,0
Car,2,987,562,Fog,58,0,-1.6715234185914285,0.10158897892003621,25,1,0
Ambulance,3,718,722,Fog,63,1,0.11777590056947451,0.6395011195680266,13,1,0
Ambulance,3,718,722,Fog,63,1,0.11777590056947451,0.6395011195680266,13,1,0
Ambulance,3,718,722,Fog,63,1,0.11777590056947451,0.6395011195680266,13,1,0
Bike,1,669,465,Rain,45,0,1.3211186021044403,0.6826544835751589,10,3,1
Bike,1,669,465,Rain,45,0,1.3211186021044403,0.6826544835751589,10,3,1
Ambulance,3,767,675,Rain,89,1,0.37675541416310043,1.1989154242765208,13,2,0
Bike,1,669,465,Rain,45,0,1.3211186021044403,0.6826544835751589,10,3,1
Ambulance,3,767,675,Rain,89,1,0.37675541416310043,1.1989154242765208,13,2,0
Ambulance,3,767,675,Rain,89,1,0.37675541416310043,1.1989154242765208,13,2,0
Bike,1,958,641,Fog,65,1,2.8496265805997147,1.0762970728263823,22,1,0
Car,2,177,390,Rain,48,1,-2.283516071838513,0.36220617689600254,18,0,0
Bike,1,958,641,Fog,65,1,2.8496265805997147,1.0762970728263823,22,1,0
Bike,1,958,641,Fog,65,1,2.8496265805997147,1.0762970728263823,22,1,0
,3,0
Car,2,177,390,Rain,48,1,-2.283516071838513,0.36220617689600254,18,0,0
Bike,1,958,641,Fog,65,1,2.8496265805997147,1.0762970728263823,22,1,0
Car,2,177,390,Rain,48,1,-2.283516071838513,0.36220617689600254,18,0,0
Ambulance,3,596,192,Fog,51,0,1.9242570582521932,0.29929552514367413,10,3,0
Ambulance,3,596,192,Fog,51,0,1.9242570582521932,0.29929552514367413,10,3,0
Bike,1,713,270,Clear,284,0,2.4706727701820235,1.1590197805465805,28,0,1
Bike,1,713,270,Clear,284,0,2.4706727701820235,1.1590197805465805,28,0,1
Bike,1,713,270,Clear,284,0,2.4706727701820235,1.1590197805465805,28,0,1
Ambulance,3,559,670,Clear,228,0,2.1439251059895916,0.39375928099608437,7,2,1
Ambulance,3,559,670,Clear,228,0,2.1439251059895916,0.39375928099608437,7,2,1
Bike,1,834,895,Rain,61,0,1.915729267276971,0.129453378840181,12,1,0
Bike,1,834,895,Rain,61,0,1.915729267276971,0.129453378840181,12,1,0
Bike,1,834,895,Rain,61,0,1.915729267276971,0.129453378840181,12,1,0
Ambulance,3,560,566,Fog,54,1,1.3078327022287226,1.0069783115373123,27,0,0
Car,2,680,781,Clear,86,0,0.8259098376101615,0.9497078707467904,40,0,0
Car,2,680,781,Clear,86,0,0.8259098376101615,0.9497078707467904,40,0,0
Ambulance,3,560,566,Fog,54,1,1.3078327022287226,1.0069783115373123,27,0,0
Bike,1,834,895,Rain,61,0,1.915729267276971,0.129453378840181,12,1,0
Car,2,680,781,Clear,86,0,0.8259098376101615,0.9497078707467904,40,0,0
Ambulance,3,560,566,Fog,54,1,1.3078327022287226,1.0069783115373123,27,0,0
Bike,1,824,590,Clear,81,1,2.5785324315980533,0.9020275752121928,38,0,0
Bike,1,824,590,Clear,81,1,2.5785324315980533,0.9020275752121928,38,0,0
Bike,1,824,590,Clear,81,1,2.5785324315980533,0.9020275752121928,38,0,0
Bike,1,824,590,Clear,81,1,2.5785324315980533,0.9020275752121928,38,0,0
Ambulance,3,200,110,Rain,228,1,-2.7355205349118408,1.166967080078017,37,1,1
Ambulance,3,200,110,Rain,228,1,-2.7355205349118408,1.166967080078017,37,1,1
Bike,1,523,951,Clear,79,1,0.2186365723362873,0.36021551828926557,13,3,0
Bike,1,523,951,Clear,79,1,0.2186365723362873,0.36021551828926557,13,3,0
Bike,1,523,951,Clear,79,1,0.2186365723362873,0.36021551828926557,13,3,0
Ambulance,3,562,86,Rain,90,1,-0.2460539865460385,2.3099281908417613,20,1,1
Ambulance,3,562,86,Rain,90,1,-0.2460539865460385,2.3099281908417613,20,1,1
Car,2,872,517,Clear,46,0,-0.5034367088108236,0.17360870793752034,29,2,0
Car,2,872,517,Clear,46,0,-0.5034367088108236,0.17360870793752034,29,2,0
Ambulance,3,562,86,Rain,90,1,-0.2460539865460385,2.3099281908417613,20,1,1
Bike,1,271,919,Clear,56,1,2.5560647355463795,0.2833371435491529,14,0,0
Bike,1,271,919,Clear,56,1,2.5560647355463795,0.2833371435491529,14,0,0
Bike,1,271,919,Clear,56,1,2.5560647355463795,0.2833371435491529,14,0,0
Ambulance,3,933,695,Rain,52,0,-2.3926150899843934,1.3893803553693396,30,3,0
Ambulance,3,933,695,Rain,52,0,-2.3926150899843934,1.3893803553693396,30,3,0
Ambulance,3,933,695,Rain,52,0,-2.3926150899843934,1.3893803553693396,30,3,0
Bike,1,618,559,Fog,87,1,0.14917140937311668,0.2590022179732008,9,1,0
Bike,1,618,559,Fog,87,1,0.14917140937311668,0.2590022179732008,9,1,0
Bike,1,618,559,Fog,87,1,0.14917140937311668,0.2590022179732008,9,1,0
Ambulance,3,134,921,Clear,67,0,2.3908360823381507,0.6035882793741165,37,1,0
Ambulance,3,134,921,Clear,67,0,2.3908360823381507,0.6035882793741165,37,1,0
Ambulance,3,134,921,Clear,67,0,2.3908360823381507,0.6035882793741165,37,1,0
Car,2,468,761,Clear,296,0,0.19853590259295117,1.1725468972562207,18,1,1
Car,2,468,761,Clear,296,0,0.19853590259295117,1.1725468972562207,18,1,1
Bike,1,158,315,Fog,41,1,0.5492167795125709,2.0225376262289227,16,0,1
Bike,1,158,315,Fog,41,1,0.5492167795125709,2.0225376262289227,16,0,1
Bike,1,158,315,Fog,41,1,0.5492167795125709,2.0225376262289227,16,0,1
Ambulance,3,324,859,Clear,72,1,2.638177246503849,0.6840974079671889,19,2,0
Ambulance,3,324,859,Clear,72,1,2.638177246503849,0.6840974079671889,19,2,0
Ambulance,3,324,859,Clear,72,1,2.638177246503849,0.6840974079671889,19,2,0
Bike,1,730,498,Fog,54,1,1.257148884233592,0.43486362117919,27,2,0
Bike,1,730,498,Fog,54,1,1.257148884233592,0.43486362117919,27,2,0
Ambulance,3,898,85,Rain,53,1,-1.8356555052448447,0.361106188914463,19,2,0
Ambulance,3,898,85,Rain,53,1,-1.8356555052448447,0.361106188914463,19,2,0
Ambulance,3,898,85,Rain,53,1,-1.8356555052448447,0.361106188914463,19,2,0
Car,2,994,802,Fog,69,1,1.4469207472359509,0.2729756213834542,5,2,0
Car,2,994,802,Fog,69,1,1.4469207472359509,0.2729756213834542,5,2,0
Bike,1,170,906,Fog,86,0,1.9147966956487288,1.0081185791656102,23,3,0
Bike,1,170,906,Fog,86,0,1.9147966956487288,1.0081185791656102,23,3,0
Bike,1,170,906,Fog,86,0,1.9147966956487288,1.0081185791656102,23,3,0
Ambulance,3,960,708,Clear,332,1,1.7569277528045744,0.898155819770683,20,1,1
Ambulance,3,960,708,Clear,332,1,1.7569277528045744,0.898155819770683,20,1,1
Bike,1,790,479,Fog,65,1,0.07500996760920708,0.981025358387978,12,3,0
Bike,1,790,479,Fog,65,1,0.07500996760920708,0.981025358387978,12,3,0
Bike,1,790,479,Fog,65,1,0.07500996760920708,0.981025358387978,12,3,0
Ambulance,3,696,741,Rain,70,1,-2.30432765730266,0.4128246913124738,22,2,0
Ambulance,3,696,741,Rain,70,1,-2.30432765730266,0.4128246913124738,22,2,0
Ambulance,3,696,741,Rain,70,1,-2.30432765730266,0.4128246913124738,22,2,0
Car,2,589,880,Fog,48,0,1.6311957579198015,0.12971041765643582,13,1,0
Car,2,589,880,Fog,48,0,1.6311957579198015,0.12971041765643582,13,1,0
Car,2,589,880,Fog,48,0,1.6311957579198015,0.12971041765643582,13,1,0
Ambulance,3,921,831,Rain,60,1,2.4730820509282063,0.5365608588355462,27,1,1
Bike,1,747,999,Fog,74,1,-2.647466219535824,0.9060759511217291,32,3,0
Bike,1,747,999,Fog,74,1,-2.647466219535824,0.9060759511217291,32,3,0
Ambulance,3,921,831,Rain,60,1,2.4730820509282063,0.5365608588355462,27,1,1
Ambulance,3,921,831,Rain,60,1,2.4730820509282063,0.5365608588355462,27,1,1
Bike,1,747,999,Fog,74,1,-2.647466219535824,0.9060759511217291,32,3,0
Bike,1,747,999,Fog,74,1,-2.647466219535824,0.9060759511217291,32,3,0
Car,2,589,880,Fog,48,0,1.6311957579198015,0.12971041765643582,13,1,0
Bike,1,747,999,Fog,74,1,-2.647466219535824,0.9060759511217291,32,3,0
Ambulance,3,232,840,Fog,68,0,0.3642835171138845,0.3446784790501237,32,0,0
Ambulance,3,232,840,Fog,68,0,0.3642835171138845,0.3446784790501237,32,0,0
Ambulance,3,232,840,Fog,68,0,0.3642835171138845,0.3446784790501237,32,0,0
Bike,1,97,254,Rain,73,1,2.36332834209332,0.7817880714467077,19,0,0
Bike,1,97,254,Rain,73,1,2.36332834209332,0.7817880714467077,19,0,0
Bike,1,97,254,Rain,73,1,2.36332834209332,0.7817880714467077,19,0,0
Bike,1,97,254,Rain,73,1,2.36332834209332,0.7817880714467077,19,0,0
Ambulance,3,840,691,Rain,45,1,0.36807868520580733,0.6490782431402677,6,0,0
Ambulance,3,840,691,Rain,45,1,0.36807868520580733,0.6490782431402677,6,0,0
Ambulance,3,840,691,Rain,45,1,0.36807868520580733,0.6490782431402677,6,0,0
Ambulance,3,840,691,Rain,45,1,0.36807868520580733,0.6490782431402677,6,0,0
Car,2,45,917,Fog,50,0,-0.587701121970829,1.1513901719930855,10,1,0
Car,2,45,917,Fog,50,0,-0.587701121970829,1.1513901719930855,10,1,0
Ambulance,3,840,691,Rain,45,1,0.36807868520580733,0.6490782431402677,6,0,0
Bike,1,194,495,Clear,70,1,-0.3196818293744368,0.44578042832628184,38,2,0
Bike,1,194,495,Clear,70,1,-0.3196818293744368,0.44578042832628184,38,2,0
Ambulance,3,453,353,Rain,331,0,1.1395991905597622,0.15797368489844882,30,2,1
Ambulance,3,453,353,Rain,331,0,1.1395991905597622,0.15797368489844882,30,2,1
Bike,1,194,495,Clear,70,1,-0.3196818293744368,0.44578042832628184,38,2,0
Bike,1,194,495,Clear,70,1,-0.3196818293744368,0.44578042832628184,38,2,0
Bike,1,194,495,Clear,70,1,-0.3196818293744368,0.44578042832628184,38,2,0
Ambulance,3,453,353,Rain,331,0,1.1395991905597622,0.15797368489844882,30,2,1
Ambulance,3,453,353,Rain,331,0,1.1395991905597622,0.15797368489844882,30,2,1
Bike,1,529,403,Clear,50,0,0.4676303181746695,1.1729469925811167,11,2,0
Bike,1,529,403,Clear,50,0,0.4676303181746695,1.1729469925811167,11,2,0
Bike,1,529,403,Clear,50,0,0.4676303181746695,1.1729469925811167,11,2,0
Bike,1,529,403,Clear,50,0,0.4676303181746695,1.1729469925811167,11,2,0
Ambulance,3,235,506,Rain,308,1,1.4475074659080551,0.806366804872381,34,0,1
Ambulance,3,235,506,Rain,308,1,1.4475074659080551,0.806366804872381,34,0,1
Bike,1,529,403,Clear,50,0,0.4676303181746695,1.1729469925811167,11,2,0
Ambulance,3,235,506,Rain,308,1,1.4475074659080551,0.806366804872381,34,0,1
Ambulance,3,801,468,Fog,68,1,-1.4150827476960393,0.725512642187702,16,3,0
Ambulance,3,801,468,Fog,68,1,-1.4150827476960393,0.725512642187702,16,3,0
Ambulance,3,801,468,Fog,68,1,-1.4150827476960393,0.725512642187702,16,3,0
Car,2,331,967,Fog,65,0,2.96654890381048,0.8170201940918311,14,1,0
Car,2,331,967,Fog,65,0,2.96654890381048,0.8170201940918311,14,1,0
Car,2,331,967,Fog,65,0,2.96654890381048,0.8170201940918311,14,1,0
Bike,1,980,587,Clear,42,1,-0.6362858897902899,0.10299587498606566,21,3,0
Bike,1,980,587,Clear,42,1,-0.6362858897902899,0.10299587498606566,21,3,0
Bike,1,980,587,Clear,42,1,-0.6362858897902899,0.10299587498606566,21,3,0
Bike,1,980,587,Clear,42,1,-0.6362858897902899,0.10299587498606566,21,3,0
Bike,1,980,587,Clear,42,1,-0.6362858897902899,0.10299587498606566,21,3,0
Ambulance,3,629,636,Rain,56,0,-2.0083526740449695,0.3009322152099531,32,2,0
Ambulance,3,629,636,Rain,56,0,-2.0083526740449695,0.3009322152099531,32,2,0
Ambulance,3,629,636,Rain,56,0,-2.0083526740449695,0.3009322152099531,32,2,0
Ambulance,3,629,636,Rain,56,0,-2.0083526740449695,0.3009322152099531,32,2,0
Bike,1,294,378,Rain,45,1,-1.1238054813891507,0.396310402057651,21,1,0
Bike,1,294,378,Rain,45,1,-1.1238054813891507,0.396310402057651,21,1,0
Bike,1,294,378,Rain,45,1,-1.1238054813891507,0.396310402057651,21,1,0
Ambulance,3,825,981,Clear,49,0,0.031142808949963907,1.3969018895298233,9,2,0
Ambulance,3,825,981,Clear,49,0,0.031142808949963907,1.3969018895298233,9,2,0
Ambulance,3,516,532,Rain,68,1,2.5921709900757586,0.5696090104724822,16,2,1
Ambulance,3,516,532,Rain,68,1,2.5921709900757586,0.5696090104724822,16,2,1
Ambulance,3,516,532,Rain,68,1,2.5921709900757586,0.5696090104724822,16,2,1
Ambulance,3,516,532,Rain,68,1,2.5921709900757586,0.5696090104724822,16,2,1
Car,2,134,205,Clear,68,0,-1.561077599098618,1.069951746906809,15,3,0
Car,2,134,205,Clear,68,0,-1.561077599098618,1.069951746906809,15,3,0
Car,2,134,205,Clear,68,0,-1.561077599098618,1.069951746906809,15,3,0
Bike,1,611,379,Clear,85,0,-0.8254795100383427,0.8044498302388403,11,0,0
Bike,1,611,379,Clear,85,0,-0.8254795100383427,0.8044498302388403,11,0,0
Bike,1,611,379,Clear,85,0,-0.8254795100383427,0.8044498302388403,11,0,0
Bike,1,611,379,Clear,85,0,-0.8254795100383427,0.8044498302388403,11,0,0
Ambulance,3,496,302,Clear,78,0,0.5634470044314979,3.647667775566603,33,3,1
Ambulance,3,496,302,Clear,78,0,0.5634470044314979,3.647667775566603,33,3,1
Ambulance,3,496,302,Clear,78,0,0.5634470044314979,3.647667775566603,33,3,1
Bike,1,497,53,Fog,40,1,1.0825075315169954,1.199982035880121,34,1,0
Bike,1,497,53,Fog,40,1,1.0825075315169954,1.199982035880121,34,1,0
Bike,1,497,53,Fog,40,1,1.0825075315169954,1.199982035880121,34,1,0
Bike,1,497,53,Fog,40,1,1.0825075315169954,1.199982035880121,34,1,0
Ambulance,3,720,8,Clear,69,1,-1.1091904273810562,1.4100125079009431,11,0,0
